user_id,sum(streak_frozen),max(streak_length)
434455,NULL,0
434466,NULL,0
434475,NULL,0
434497,NULL,0
434503,NULL,0
434508,NULL,0
434584,NULL,0
434592,NULL,5
434627,NULL,0
434664,NULL,3
434687,NULL,0
434745,NULL,0
434773,NULL,0
434817,NULL,0
434830,NULL,0
434844,NULL,1
434883,NULL,0
434887,NULL,3
434948,NULL,0
435047,NULL,0
435056,NULL,0
435101,NULL,0
435122,NULL,0
435149,NULL,0
435294,NULL,0
435327,NULL,0
435345,NULL,0
435385,NULL,30
435394,NULL,0
435401,NULL,0
435434,NULL,0
435452,NULL,0
435480,NULL,1
435496,NULL,0
435497,NULL,0
435597,NULL,0
435646,NULL,14
435667,NULL,0
435680,NULL,3
435774,NULL,0
435856,NULL,0
435969,NULL,0
436028,NULL,0
436031,NULL,0
436186,NULL,0
436213,NULL,0
436276,NULL,0
436278,NULL,0
436297,NULL,0
436298,NULL,2
436310,NULL,1
436325,NULL,0
436328,NULL,0
436376,NULL,0
436382,NULL,0
436413,NULL,0
436425,NULL,2
436454,NULL,1
436531,NULL,3
436550,NULL,0
436614,NULL,0
436627,NULL,0
436646,NULL,0
436673,NULL,0
436849,NULL,1
436868,NULL,0
437006,NULL,0
437009,NULL,0
437031,NULL,0
437053,NULL,0
437105,NULL,0
437150,NULL,2
437165,NULL,0
437230,NULL,0
437254,NULL,1
437274,NULL,0
437332,NULL,0
437391,NULL,0
437411,NULL,0
437413,NULL,0
437470,NULL,1
437476,NULL,0
437482,NULL,3
437517,NULL,1
437545,NULL,0
437546,NULL,1
437593,NULL,0
437633,NULL,2
437646,NULL,0
437649,NULL,1
437674,NULL,1
437714,NULL,0
437761,NULL,0
437812,NULL,0
437817,NULL,1
437835,NULL,0
437896,NULL,0
437901,NULL,0
437951,NULL,0
438067,NULL,0
438095,NULL,0
438230,NULL,0
438369,NULL,0
438428,NULL,0
438446,NULL,0
438455,NULL,0
438474,NULL,1
438477,NULL,2
438522,NULL,0
438545,NULL,0
438570,NULL,0
438606,NULL,0
438623,NULL,0
438625,NULL,1
438669,NULL,0
438725,NULL,0
438806,NULL,0
438873,NULL,30
438898,NULL,0
438918,NULL,1
438944,NULL,0
438953,NULL,0
438969,NULL,0
438989,NULL,0
439052,NULL,5
439085,NULL,0
439100,NULL,0
439132,NULL,1
439134,NULL,1
439142,NULL,2
439153,NULL,0
439172,NULL,0
439193,NULL,0
439218,NULL,0
439380,NULL,1
439391,NULL,0
439493,NULL,0
439498,NULL,10
439509,NULL,2
439538,NULL,0
439599,NULL,0
439644,NULL,0
439667,NULL,0
439677,NULL,0
439687,NULL,0
439700,NULL,0
439706,NULL,0
439818,NULL,0
439861,NULL,0
439865,NULL,0
439897,NULL,0
439968,NULL,0
439980,NULL,0
439995,NULL,0
439999,NULL,5
440085,NULL,0
440090,NULL,0
440110,NULL,0
440139,NULL,2
440217,NULL,0
440223,NULL,0
440234,NULL,0
440287,NULL,0
440307,NULL,2
440316,NULL,1
440340,NULL,0
440364,NULL,0
440381,NULL,0
440399,NULL,0
440401,NULL,4
440460,NULL,0
440468,NULL,0
440476,NULL,0
440489,NULL,0
440537,NULL,0
440551,NULL,1
440612,NULL,2
440622,NULL,1
440703,NULL,0
440705,NULL,0
440719,NULL,0
440739,NULL,0
440741,NULL,0
440779,NULL,0
440790,NULL,0
440803,NULL,0
440804,NULL,4
440815,NULL,1
440821,NULL,3
440830,NULL,0
440863,NULL,0
440879,NULL,0
440950,NULL,0
440954,NULL,1
441030,NULL,0
441093,NULL,0
441154,NULL,2
441164,NULL,4
441200,NULL,0
441207,NULL,0
441242,NULL,0
441269,NULL,0
441277,NULL,1
441280,NULL,0
441298,NULL,0
441305,NULL,0
441325,NULL,0
441406,NULL,0
441416,NULL,1
441427,NULL,0
441460,NULL,1
441461,NULL,0
441487,NULL,0
441553,NULL,0
441571,NULL,0
441587,NULL,1
441620,NULL,1
441628,NULL,2
441658,NULL,0
441668,NULL,0
441678,NULL,0
441691,NULL,1
441708,NULL,0
441781,NULL,0
441787,NULL,0
441820,NULL,0
441853,NULL,1
441908,NULL,0
441942,NULL,0
441958,NULL,0
441963,NULL,0
441990,NULL,0
441996,NULL,0
442007,NULL,0
442060,NULL,0
442097,NULL,1
442123,NULL,0
442176,NULL,2
442243,NULL,0
442273,NULL,0
442306,NULL,3
442326,NULL,0
442341,NULL,0
442392,NULL,0
442417,NULL,2
442425,NULL,1
442476,NULL,30
442477,NULL,0
442536,NULL,0
442538,NULL,2
442549,NULL,0
442584,NULL,0
442588,NULL,0
442639,NULL,0
442693,NULL,0
442704,NULL,1
442741,NULL,0
442791,NULL,3
442883,NULL,0
442904,NULL,0
442950,NULL,0
442984,NULL,0
442995,NULL,0
443024,NULL,0
443100,NULL,2
443104,NULL,5
443151,NULL,1
443176,NULL,0
443239,NULL,0
443240,NULL,0
443327,NULL,0
443420,NULL,3
443448,NULL,0
443536,NULL,0
443552,NULL,1
443611,NULL,1
443627,NULL,0
443630,NULL,1
443652,NULL,0
443664,NULL,0
443732,NULL,0
443765,NULL,0
443834,NULL,1
443842,NULL,0
443844,NULL,0
444077,NULL,0
444121,NULL,0
444127,NULL,0
444128,NULL,0
444162,NULL,0
444171,NULL,1
444197,NULL,0
444221,NULL,0
444256,NULL,0
444259,NULL,10
444288,NULL,1
444322,NULL,0
444333,NULL,0
444380,NULL,0
444411,NULL,0
444436,NULL,1
444511,NULL,3
444513,NULL,0
444558,NULL,0
444567,NULL,0
444590,NULL,0
444596,NULL,0
444622,NULL,0
444639,NULL,0
444655,NULL,0
444721,NULL,3
444887,NULL,0
444924,NULL,0
445116,NULL,0
445128,NULL,2
445218,NULL,0
445232,NULL,0
445257,NULL,0
445265,NULL,0
445296,NULL,0
445325,NULL,0
445345,NULL,0
445438,NULL,1
445552,NULL,0
445614,NULL,0
445668,NULL,0
445675,NULL,0
445709,NULL,0
445721,NULL,0
445773,NULL,0
445793,NULL,0
445812,NULL,1
445887,NULL,0
445891,NULL,2
445904,NULL,1
445908,NULL,0
446002,NULL,0
446071,NULL,0
446072,NULL,0
446154,NULL,0
446155,NULL,0
446262,NULL,1
446289,NULL,0
446297,NULL,0
446309,NULL,2
446340,NULL,2
446351,NULL,0
446364,NULL,0
446378,NULL,0
446392,NULL,1
446495,NULL,1
446579,NULL,1
446589,NULL,0
446615,NULL,0
446653,NULL,0
446679,NULL,0
446776,NULL,1
446830,NULL,1
446853,NULL,0
446932,NULL,0
446971,NULL,0
447003,NULL,0
447033,NULL,0
447071,NULL,0
447126,NULL,0
447152,NULL,0
447192,NULL,0
447201,NULL,0
447204,NULL,1
447215,NULL,0
447286,NULL,0
447299,NULL,3
447315,NULL,0
447318,NULL,0
447369,NULL,1
447573,NULL,0
447603,NULL,0
447640,NULL,1
447691,NULL,0
447711,NULL,1
447713,NULL,0
447749,NULL,0
447764,NULL,0
447773,NULL,0
447775,NULL,10
447808,NULL,0
447812,NULL,0
447823,NULL,0
447887,NULL,1
447932,NULL,0
447945,NULL,2
448067,NULL,0
448099,NULL,0
448128,NULL,0
448142,NULL,19
448177,NULL,0
448221,NULL,1
448291,NULL,0
448308,NULL,4
448316,NULL,0
448340,NULL,0
448357,NULL,0
448382,NULL,0
448410,NULL,0
448527,NULL,0
448563,NULL,0
448589,NULL,0
448592,NULL,0
448593,NULL,1
448594,NULL,0
448611,NULL,0
448613,NULL,0
448633,NULL,0
448640,NULL,0
448642,NULL,1
448646,NULL,3
448691,NULL,0
448692,NULL,0
448695,NULL,0
448742,NULL,0
448755,NULL,0
448819,NULL,0
448874,NULL,0
448889,NULL,1
448899,NULL,1
448993,NULL,1
449010,NULL,0
449130,NULL,10
449163,NULL,0
449185,NULL,0
449271,NULL,19
449295,NULL,0
449308,NULL,1
449330,NULL,0
449352,NULL,0
449387,NULL,0
449389,NULL,1
449394,NULL,0
449414,NULL,0
449462,NULL,0
449491,NULL,3
449557,NULL,0
449560,NULL,0
449562,NULL,0
449634,NULL,1
449636,NULL,0
449679,NULL,0
449716,NULL,4
449728,NULL,1
449787,NULL,0
449832,NULL,0
449872,NULL,0
449885,NULL,0
449931,NULL,1
449935,NULL,0
450033,NULL,0
450073,NULL,0
450143,NULL,0
450190,NULL,0
450204,NULL,2
450216,NULL,0
450235,NULL,0
450237,NULL,0
450248,NULL,0
450283,NULL,1
450447,NULL,0
450491,NULL,1
450538,NULL,0
450571,NULL,0
450604,NULL,2
450688,NULL,0
450711,NULL,0
450722,NULL,0
450765,NULL,0
450771,NULL,1
450806,NULL,2
450850,NULL,0
450855,NULL,0
450871,NULL,1
450873,NULL,0
450876,NULL,5
450911,NULL,0
450926,NULL,0
450949,NULL,0
450964,NULL,0
450969,NULL,2
450994,NULL,1
450997,NULL,0
450999,NULL,0
451027,NULL,0
451029,NULL,5
451067,NULL,0
451166,NULL,0
451170,NULL,0
451255,NULL,0
451294,NULL,0
451303,NULL,0
451330,NULL,0
451333,NULL,1
451348,NULL,2
451360,NULL,0
451363,NULL,4
451381,NULL,2
451384,NULL,0
451417,NULL,1
451426,NULL,0
451446,NULL,1
451453,NULL,0
451458,NULL,0
451471,NULL,0
451497,NULL,0
451498,NULL,0
451580,NULL,0
451582,NULL,0
451583,NULL,0
451763,NULL,0
451804,NULL,1
451839,NULL,0
451847,NULL,0
451973,NULL,0
451979,NULL,0
451985,NULL,1
452035,NULL,0
452079,NULL,1
452097,NULL,0
452122,NULL,1
452130,NULL,0
452146,NULL,0
452182,NULL,2
452212,NULL,1
452238,NULL,0
452281,NULL,0
452295,NULL,0
452341,NULL,0
452348,NULL,1
452383,NULL,0
452391,NULL,0
452417,NULL,0
452423,NULL,0
452448,NULL,5
452457,NULL,6
452490,NULL,2
452513,NULL,0
452536,NULL,1
452561,NULL,0
452593,NULL,0
452653,NULL,1
452664,NULL,0
452683,NULL,0
452695,NULL,1
452705,NULL,1
452756,NULL,2
452764,NULL,3
452765,NULL,0
452770,NULL,1
452772,NULL,0
452786,NULL,0
452808,NULL,0
452832,NULL,0
452846,NULL,0
452856,NULL,1
452877,NULL,0
452880,NULL,2
452881,NULL,0
452909,NULL,10
452925,NULL,1
452929,NULL,0
452931,NULL,1
452955,NULL,0
452966,NULL,0
452969,NULL,0
452986,NULL,0
453000,NULL,0
453003,NULL,0
453027,NULL,0
453029,NULL,3
453033,NULL,0
453036,NULL,1
453037,NULL,0
453038,NULL,0
453041,NULL,2
453042,NULL,0
453045,NULL,0
453051,NULL,3
453054,NULL,0
453062,NULL,1
453072,NULL,1
453080,NULL,0
453086,NULL,1
453093,NULL,0
453095,NULL,1
453099,NULL,0
453104,NULL,2
453114,NULL,4
453136,NULL,0
453141,NULL,0
453163,NULL,3
453165,NULL,0
453166,NULL,0
453168,NULL,0
453170,NULL,0
453174,NULL,2
453177,NULL,2
453194,NULL,2
453198,NULL,1
453213,NULL,2
453221,NULL,1
453234,NULL,0
453235,NULL,0
453243,NULL,0
453247,NULL,2
453252,NULL,12
453256,NULL,0
453262,NULL,0
453264,NULL,0
453265,NULL,1
453275,NULL,0
453287,NULL,1
453297,NULL,0
453298,NULL,0
453323,NULL,0
453334,NULL,9
453343,NULL,0
453350,NULL,0
453370,NULL,1
453388,NULL,2
453391,NULL,0
453394,NULL,0
453407,NULL,0
453420,NULL,2
453423,NULL,2
453428,NULL,0
453433,NULL,2
453454,NULL,1
453463,NULL,1
453465,NULL,0
453472,NULL,0
453480,NULL,0
453502,NULL,1
453516,NULL,0
453519,NULL,0
453528,NULL,0
453530,NULL,3
453547,NULL,0
453556,NULL,3
453570,NULL,0
453579,NULL,1
453595,NULL,5
453603,NULL,0
453604,NULL,0
453607,NULL,0
453608,NULL,5
453617,NULL,0
453619,NULL,2
453644,NULL,1
453648,NULL,1
453661,NULL,0
453670,NULL,0
453673,NULL,0
453678,NULL,2
453683,NULL,0
453692,NULL,0
453711,NULL,0
453713,NULL,0
453715,NULL,5
453747,NULL,1
453762,NULL,8
453790,NULL,5
453798,NULL,21
453800,NULL,1
453812,NULL,0
453824,NULL,2
453845,NULL,0
453864,NULL,0
453882,NULL,0
453883,NULL,3
453885,NULL,2
453888,NULL,1
453893,NULL,1
453895,NULL,1
453897,NULL,1
453906,NULL,0
453912,NULL,5
453914,NULL,0
453915,NULL,30
453917,NULL,0
453920,NULL,0
453931,NULL,1
453932,NULL,7
453934,NULL,0
453937,NULL,2
453955,NULL,2
453959,NULL,0
453962,NULL,0
453964,NULL,0
453965,NULL,0
453975,NULL,0
453988,NULL,17
454010,NULL,4
454013,NULL,0
454015,NULL,0
454023,NULL,9
454029,NULL,4
454034,NULL,0
454047,NULL,0
454057,NULL,0
454061,NULL,0
454062,NULL,0
454065,NULL,0
454068,NULL,0
454069,NULL,19
454073,NULL,4
454090,NULL,0
454096,NULL,0
454098,NULL,1
454106,NULL,5
454107,NULL,0
454123,NULL,3
454126,NULL,0
454129,NULL,4
454132,NULL,1
454142,NULL,3
454163,NULL,0
454165,NULL,0
454175,NULL,0
454176,NULL,0
454184,NULL,0
454186,NULL,0
454198,NULL,0
454201,NULL,3
454204,NULL,0
454211,NULL,0
454213,NULL,0
454225,NULL,0
454241,NULL,0
454243,NULL,0
454244,NULL,0
454251,NULL,0
454258,NULL,1
454261,NULL,2
454276,NULL,5
454285,NULL,0
454292,NULL,0
454304,NULL,0
454310,NULL,0
454311,NULL,1
454323,NULL,1
454330,NULL,0
454343,NULL,0
454348,NULL,0
454359,NULL,0
454362,NULL,3
454363,NULL,4
454370,NULL,2
454384,NULL,1
454390,NULL,1
454393,NULL,2
454397,NULL,1
454399,NULL,1
454401,NULL,2
454403,NULL,5
454422,NULL,1
454423,NULL,1
454424,NULL,2
454425,NULL,1
454430,NULL,0
454431,NULL,2
454437,NULL,0
454448,NULL,0
454451,NULL,2
454452,NULL,0
454456,NULL,1
454467,NULL,7
454476,NULL,1
454478,NULL,3
454479,NULL,0
454488,NULL,2
454493,NULL,0
454496,NULL,0
454498,NULL,0
454504,NULL,7
454523,NULL,0
454526,NULL,0
454529,NULL,0
454534,NULL,0
454535,NULL,0
454536,NULL,1
454538,NULL,3
454543,NULL,1
454544,NULL,0
454549,NULL,4
454553,NULL,0
454564,NULL,0
454565,NULL,3
454571,NULL,0
454578,NULL,0
454583,NULL,0
454585,NULL,0
454587,NULL,1
454588,NULL,0
454591,NULL,2
454594,NULL,0
454596,NULL,0
454598,NULL,0
454604,NULL,0
454605,NULL,0
454621,NULL,0
454622,NULL,19
454634,NULL,0
454638,NULL,0
454642,NULL,0
454643,NULL,0
454644,NULL,0
454655,NULL,0
454657,NULL,0
454659,NULL,3
454660,NULL,0
454661,NULL,1
454666,NULL,0
454675,NULL,0
454676,NULL,1
454679,NULL,0
454683,NULL,2
454687,NULL,1
454697,NULL,8
454710,NULL,0
454711,NULL,0
454714,NULL,0
454718,NULL,0
454731,NULL,0
454732,NULL,1
454733,NULL,0
454736,NULL,1
454747,NULL,0
454749,NULL,2
454753,NULL,1
454754,NULL,1
454777,NULL,11
454781,NULL,3
454784,NULL,0
454788,NULL,6
454790,NULL,0
454799,NULL,0
454812,NULL,0
454813,NULL,0
454816,NULL,0
454817,NULL,2
454827,NULL,0
454829,NULL,0
454840,NULL,1
454844,NULL,0
454854,NULL,0
454855,NULL,3
454857,NULL,0
454867,NULL,1
454868,NULL,1
454875,NULL,0
454878,NULL,1
454895,NULL,0
454901,NULL,0
454904,NULL,5
454911,NULL,0
454913,NULL,6
454917,NULL,0
454930,NULL,1
454935,NULL,4
454939,NULL,0
454941,NULL,1
454947,NULL,1
454952,NULL,3
454953,NULL,3
454955,NULL,0
454982,NULL,1
454984,NULL,5
454987,NULL,0
454992,NULL,0
455000,NULL,0
455003,NULL,0
455007,NULL,2
455014,NULL,0
455018,NULL,0
455025,NULL,2
455027,NULL,0
455034,NULL,5
455040,NULL,0
455047,NULL,0
455050,NULL,0
455058,NULL,0
455059,NULL,0
455075,NULL,0
455076,NULL,1
455078,NULL,1
455082,NULL,0
455083,NULL,0
455085,NULL,18
455087,NULL,2
455088,NULL,3
455099,NULL,0
455101,NULL,2
455104,NULL,0
455107,NULL,0
455113,NULL,0
455114,NULL,1
455122,NULL,0
455123,NULL,0
455124,NULL,0
455127,NULL,0
455138,NULL,6
455142,NULL,4
455143,NULL,1
455144,NULL,0
455146,NULL,0
455148,NULL,0
455150,NULL,0
455153,NULL,1
455154,NULL,0
455155,NULL,0
455156,NULL,4
455160,NULL,0
455166,NULL,0
455172,NULL,0
455173,NULL,0
455176,NULL,1
455183,NULL,0
455186,NULL,0
455193,NULL,0
455194,NULL,0
455197,NULL,0
455198,NULL,2
455203,NULL,0
455204,NULL,0
455205,NULL,0
455209,NULL,3
455216,NULL,2
455217,NULL,0
455218,NULL,0
455223,NULL,4
455224,NULL,0
455228,NULL,0
455229,NULL,0
455232,NULL,1
455233,NULL,4
455236,NULL,0
455237,NULL,0
455239,NULL,1
455241,NULL,0
455247,NULL,5
455248,NULL,1
455249,NULL,0
455251,NULL,0
455253,NULL,0
455254,NULL,2
455256,NULL,1
455258,NULL,0
455259,NULL,0
455262,NULL,0
455268,NULL,0
455270,NULL,0
455273,NULL,0
455274,NULL,0
455275,NULL,0
455282,NULL,0
455283,NULL,0
455285,NULL,0
455286,NULL,0
455287,NULL,1
455288,NULL,1
455291,NULL,2
455292,NULL,1
455294,NULL,2
455299,NULL,0
455301,NULL,1
455303,NULL,1
455305,NULL,1
455311,NULL,0
455315,NULL,0
455320,NULL,0
455321,NULL,3
455322,NULL,1
455325,NULL,0
455327,NULL,0
455328,NULL,4
455329,NULL,2
455331,NULL,4
455334,NULL,1
455335,NULL,1
455336,NULL,0
455337,NULL,0
455339,NULL,0
455340,NULL,0
455342,NULL,0
455344,NULL,0
455349,NULL,0
455353,NULL,0
455354,NULL,0
455355,NULL,2
455358,NULL,0
455369,NULL,2
455370,NULL,0
455371,NULL,0
455373,NULL,0
455375,NULL,3
455378,NULL,1
455381,NULL,0
455383,NULL,0
455384,NULL,0
455385,NULL,0
455388,NULL,0
455392,NULL,0
455393,NULL,0
455394,NULL,0
455395,NULL,0
455399,NULL,2
455402,NULL,0
455406,NULL,0
455408,NULL,1
455413,NULL,0
455414,NULL,0
455417,NULL,0
455418,NULL,0
455419,NULL,0
455420,NULL,0
455424,NULL,0
455425,NULL,0
455428,NULL,0
455430,NULL,0
455433,NULL,0
455435,NULL,0
455444,NULL,1
455446,NULL,0
455448,NULL,0
455449,NULL,0
455451,NULL,0
455452,NULL,0
455453,NULL,0
455454,NULL,1
455457,NULL,0
455460,NULL,0
455469,NULL,0
455480,NULL,0
455483,NULL,0
455486,NULL,0
455488,NULL,0
455489,NULL,0
455491,NULL,0
455493,NULL,0
455494,NULL,0
455495,NULL,0
455500,NULL,0
455501,NULL,0
455504,NULL,0
455507,NULL,0
455509,NULL,0
455510,NULL,0
455513,NULL,0
455517,NULL,0
455518,NULL,0
455520,NULL,0
455522,NULL,0
455524,NULL,0
455526,NULL,0
455527,NULL,0
455528,NULL,0
455529,NULL,0
455531,NULL,0
455532,NULL,0
455536,NULL,0
455538,NULL,0
455542,NULL,0
455544,NULL,0
455545,NULL,2
455549,NULL,0
455550,NULL,0
455552,NULL,0
455553,NULL,0
455560,NULL,0
455561,NULL,0
455563,NULL,0
455566,NULL,0
455585,NULL,0
455587,NULL,2
455590,NULL,0
455600,NULL,0
455605,NULL,1
455606,NULL,0
455608,NULL,0
455611,NULL,0
455613,NULL,0
455616,NULL,0
455626,NULL,0
455627,NULL,0
455628,NULL,2
455630,NULL,0
455636,NULL,5
455638,NULL,0
455640,NULL,0
455642,NULL,0
455644,NULL,0
455645,NULL,1
455646,NULL,0
455647,NULL,0
455648,NULL,0
455649,NULL,0
455652,NULL,0
455653,NULL,0
455654,NULL,0
455655,NULL,1
455657,NULL,0
455660,NULL,0
455661,NULL,0
455663,NULL,0
455664,NULL,3
455665,NULL,0
455670,NULL,0
455671,NULL,0
455674,NULL,0
455684,NULL,0
455685,NULL,0
455687,NULL,0
455690,NULL,1
455691,NULL,0
455694,NULL,1
455699,NULL,0
455701,NULL,0
455706,NULL,0
455708,NULL,0
455710,NULL,0
455711,NULL,0
455712,NULL,0
455713,NULL,0
455717,NULL,0
455725,NULL,0
455728,NULL,0
455733,NULL,2
455734,NULL,0
455738,NULL,0
455742,NULL,0
455748,NULL,3
455750,NULL,1
455752,NULL,0
455758,NULL,0
455765,NULL,0
455766,NULL,0
455767,NULL,0
455769,NULL,1
455770,NULL,0
455773,NULL,0
455774,NULL,0
455775,NULL,0
455776,NULL,0
455782,NULL,1
455785,NULL,0
455786,NULL,0
455789,NULL,0
455791,NULL,0
455793,NULL,0
455794,NULL,0
455797,NULL,0
455800,NULL,0
455804,NULL,0
455805,NULL,0
455806,NULL,1
455807,NULL,0
455810,NULL,0
455811,NULL,0
455812,NULL,0
455813,NULL,0
455814,NULL,0
455816,NULL,0
455818,NULL,0
455819,NULL,0
455822,NULL,0
455824,NULL,0
455825,NULL,0
455829,NULL,0
455831,NULL,0
455833,NULL,0
455834,NULL,2
455835,NULL,0
455839,NULL,0
455840,NULL,1
455841,NULL,1
455842,NULL,0
455844,NULL,0
455845,NULL,0
455846,NULL,0
455852,NULL,0
455862,NULL,0
455865,NULL,0
455866,NULL,0
455867,NULL,0
455868,NULL,0
455870,NULL,0
455873,NULL,0
455874,NULL,1
455875,NULL,0
455876,NULL,0
455879,NULL,0
455880,NULL,0
455881,NULL,0
455882,NULL,0
455884,NULL,1
455886,NULL,0
455887,NULL,0
455892,NULL,0
455894,NULL,0
455895,NULL,1
455896,NULL,0
455903,NULL,0
455904,NULL,0
455905,NULL,0
455907,NULL,0
455908,NULL,0
455917,NULL,1
455919,NULL,0
455920,NULL,0
455923,NULL,0
455924,NULL,0
455925,NULL,0
455927,NULL,0
455929,NULL,0
455930,NULL,1
455933,NULL,0
455934,NULL,0
455937,NULL,1
455952,NULL,0
455954,NULL,0
455956,NULL,0
455957,NULL,1
455964,NULL,3
455965,NULL,0
455967,NULL,0
455970,NULL,0
455973,NULL,0
455983,NULL,0
455988,NULL,1
455989,NULL,0
455990,NULL,0
455991,NULL,1
455992,NULL,0
455997,NULL,0
455998,NULL,0
455999,NULL,0
456003,NULL,0
456005,NULL,0
456006,NULL,0
456009,NULL,1
456010,NULL,0
456012,NULL,0
456013,NULL,0
456015,NULL,0
456019,NULL,0
456024,NULL,1
456026,NULL,0
456028,NULL,0
456030,NULL,0
456035,NULL,0
456036,NULL,0
456040,NULL,0
456041,NULL,0
456045,NULL,0
456049,NULL,0
456050,NULL,1
456051,NULL,0
456053,NULL,0
456056,NULL,0
456064,NULL,0
456068,NULL,0
456070,NULL,6
456072,NULL,0
456074,NULL,0
456078,NULL,0
456079,NULL,0
456080,NULL,0
456085,NULL,0
456091,NULL,10
456095,NULL,0
456096,NULL,0
456099,NULL,0
456103,NULL,0
456107,NULL,0
456110,NULL,4
456111,NULL,2
456113,NULL,0
456114,NULL,0
456115,NULL,0
456121,NULL,0
456122,NULL,0
456123,NULL,0
456126,NULL,0
456127,NULL,1
456129,NULL,0
456132,NULL,0
456134,NULL,0
456136,NULL,0
456137,NULL,1
456148,NULL,0
456149,NULL,0
456161,NULL,0
456162,NULL,0
456163,NULL,0
456169,NULL,0
456175,NULL,2
456183,NULL,0
456185,NULL,0
456186,NULL,0
456189,NULL,0
456190,NULL,0
456192,NULL,0
456194,NULL,0
456200,NULL,0
456206,NULL,0
456207,NULL,0
456220,NULL,0
456228,NULL,0
456229,NULL,1
456231,NULL,0
456232,NULL,0
456233,NULL,0
456236,NULL,0
456237,NULL,2
456240,NULL,2
456242,NULL,0
456244,NULL,0
456245,NULL,0
456249,NULL,0
456250,NULL,1
456253,NULL,0
456254,NULL,0
456255,NULL,1
456259,NULL,1
456260,NULL,0
456261,NULL,0
456262,NULL,0
456263,NULL,0
456264,NULL,0
456265,NULL,0
456266,NULL,1
456269,NULL,0
456272,NULL,0
456274,NULL,0
456276,NULL,0
456277,NULL,0
456278,NULL,0
456286,NULL,0
456287,NULL,0
456288,NULL,0
456289,NULL,1
456290,NULL,0
456291,NULL,0
456292,NULL,0
456293,NULL,0
456297,NULL,0
456298,NULL,0
456299,NULL,0
456305,NULL,0
456309,NULL,1
456312,NULL,0
456314,NULL,0
456317,NULL,0
456319,NULL,0
456321,NULL,1
456324,NULL,0
456327,NULL,0
456329,NULL,0
456331,NULL,0
456336,NULL,0
456337,NULL,0
456345,NULL,0
456348,NULL,0
456349,NULL,0
456352,NULL,0
456353,NULL,0
456364,NULL,0
456370,NULL,1
456373,NULL,0
456378,NULL,0
456379,NULL,0
456380,NULL,0
456381,NULL,0
456392,NULL,0
456395,NULL,0
456398,NULL,0
456399,NULL,0
456401,NULL,0
456402,NULL,1
456407,NULL,1
456412,NULL,0
456413,NULL,1
456419,NULL,1
456421,NULL,0
456433,NULL,0
456436,NULL,0
456437,NULL,0
456438,NULL,1
456440,NULL,0
456443,NULL,1
456447,NULL,0
456448,NULL,0
456455,NULL,0
456460,NULL,0
456466,NULL,0
456476,NULL,0
456477,NULL,0
456479,NULL,0
456485,NULL,4
456488,NULL,0
456490,NULL,1
456492,NULL,0
456494,NULL,0
456495,NULL,0
456505,NULL,0
456506,NULL,0
456510,NULL,0
456515,NULL,0
456520,NULL,0
456524,NULL,0
456528,NULL,0
456529,NULL,0
456532,NULL,1
456535,NULL,1
456536,NULL,0
456537,NULL,0
456539,NULL,2
456543,NULL,0
456547,NULL,0
456548,NULL,0
456549,NULL,0
456551,NULL,0
456554,NULL,0
456558,NULL,0
456562,NULL,0
456565,NULL,0
456566,NULL,0
456569,NULL,0
456571,NULL,0
456572,NULL,0
456573,NULL,0
456574,NULL,0
456575,NULL,2
456578,NULL,3
456579,NULL,1
456580,NULL,1
456581,NULL,1
456582,NULL,0
456585,NULL,2
456586,NULL,0
456588,NULL,3
456592,NULL,0
456593,NULL,0
456594,NULL,0
456595,NULL,0
456598,NULL,0
456599,NULL,0
456600,NULL,0
456601,NULL,1
456602,NULL,0
456604,NULL,0
456605,NULL,0
456606,NULL,0
456609,NULL,0
456610,NULL,0
456612,NULL,0
456621,NULL,0
456623,NULL,0
456624,NULL,2
456628,NULL,0
456630,NULL,0
456633,NULL,0
456636,NULL,0
456637,NULL,0
456639,NULL,0
456643,NULL,1
456646,NULL,0
456649,NULL,0
456652,NULL,0
456653,NULL,0
456654,NULL,0
456658,NULL,0
456665,NULL,0
456667,NULL,0
456672,NULL,0
456673,NULL,0
456674,NULL,0
456675,NULL,0
456676,NULL,3
456678,NULL,0
456687,NULL,0
456688,NULL,0
456689,NULL,1
456690,NULL,3
456692,NULL,0
456693,NULL,0
456699,NULL,2
456700,NULL,0
456701,NULL,0
456702,NULL,0
456703,NULL,0
456705,NULL,4
456709,NULL,1
456714,NULL,0
456715,NULL,0
456716,NULL,0
456718,NULL,0
456719,NULL,0
456722,NULL,0
456723,NULL,0
456726,NULL,0
456728,NULL,0
456741,NULL,0
456743,NULL,0
456744,NULL,0
456750,NULL,0
456751,NULL,0
456755,NULL,0
456757,NULL,0
456758,NULL,1
456760,NULL,0
456765,NULL,0
456768,NULL,0
456772,NULL,0
456774,NULL,0
456777,NULL,3
456778,NULL,0
456783,NULL,0
456784,NULL,0
456785,NULL,0
456786,NULL,1
456792,NULL,0
456795,NULL,0
456799,NULL,0
456802,NULL,0
456804,NULL,0
456806,NULL,0
456808,NULL,0
456813,NULL,1
456815,NULL,0
456817,NULL,0
456821,NULL,0
456822,NULL,0
456824,NULL,0
456826,NULL,0
456827,NULL,0
456831,NULL,0
456834,NULL,0
456835,NULL,0
456838,NULL,0
456840,NULL,0
456845,NULL,0
456847,NULL,0
456851,NULL,0
456852,NULL,0
456853,NULL,0
